nome,valor_compra,preco_venda,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.01,0.73,unidade
PORTA DOCUMENTOS,0.0,0.73,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
PORTA DOCUMENTOS,0.01,0.73,unidade
PORTA DOCUMENTOS,0.0,0.73,unidade
PORTA DOCUMENTOS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.01,0.73,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.73,unidade
POSTAIS,0.0,0.72,unidade
COUCHE BRILHO - DIGITAL - 300g,0.55,1.6,unidade
COUCHE BRILHO - DIGITAL - 300g,0.59,1.66,unidade
COUCHE BRILHO - DIGITAL - 300g,0.69,1.82,unidade
COUCHE BRILHO - DIGITAL - 300g,0.29,1.18,unidade
COUCHE BRILHO - DIGITAL - 300g,0.41,1.37,unidade
COUCHE BRILHO - DIGITAL - 300g,0.31,1.22,unidade
COUCHE BRILHO - DIGITAL - 300g,0.48,1.5,unidade
COUCHE BRILHO - DIGITAL - 300g,0.39,1.34,unidade
COUCHE BRILHO - DIGITAL - 300g,0.49,1.51,unidade
COUCHE BRILHO - DIGITAL - 300g,0.63,1.73,unidade
COUCHE BRILHO - DIGITAL - 300g,0.67,1.79,unidade
COUCHE BRILHO - DIGITAL - 300g,0.4,1.37,unidade
COUCHE BRILHO - DIGITAL - 300g,0.54,1.58,unidade
COUCHE BRILHO - DIGITAL - 300g,0.44,1.43,unidade
COUCHE BRILHO - DIGITAL - 300g,0.66,1.77,unidade
COUCHE BRILHO - DIGITAL - 300g,0.81,2.02,unidade
COUCHE BRILHO - DIGITAL - 300g,0.56,1.62,unidade
COUCHE BRILHO - 300g,0.47,1.47,unidade
COUCHE BRILHO - 300g,0.57,1.64,unidade
COUCHE BRILHO - 300g,0.32,1.24,unidade
COUCHE BRILHO - 300g,0.4,1.36,unidade
COUCHE BRILHO - DIGITAL - 300g,0.86,2.1,unidade
COUCHE BRILHO - DIGITAL - 300g,0.75,1.92,unidade
COUCHE BRILHO - DIGITAL - 300g,1.08,2.46,unidade
COUCHE BRILHO - DIGITAL - 300g,0.95,2.23,unidade
COUCHE BRILHO - DIGITAL - 300g,1.09,2.46,unidade
COUCHE BRILHO - DIGITAL - 300g,1.35,2.88,unidade
COUCHE BRILHO - DIGITAL - 300g,1.49,3.1,unidade
COUCHE BRILHO - DIGITAL - 300g,1.85,3.68,unidade
COUCHE BRILHO - DIGITAL - 300g,1.24,2.7,unidade
COUCHE BRILHO - DIGITAL - 300g,1.1,2.49,unidade
COUCHE BRILHO - DIGITAL - 300g,1.56,3.22,unidade
COUCHE BRILHO - DIGITAL - 300g,1.4,2.96,unidade
COUCHE BRILHO - 300g,0.24,1.1,unidade
COUCHE BRILHO - 300g,0.31,1.21,unidade
COUCHE BRILHO - 300g,0.17,1.0,unidade
COUCHE BRILHO - 300g,0.27,1.15,unidade
COUCHE BRILHO - DIGITAL - 300g,0.59,1.66,unidade
COUCHE BRILHO - DIGITAL - 300g,0.71,1.86,unidade
COUCHE BRILHO - DIGITAL - 300g,0.41,1.38,unidade
COUCHE BRILHO - DIGITAL - 300g,0.32,1.24,unidade
COUCHE BRILHO - DIGITAL - 300g,0.51,1.53,unidade
COUCHE BRILHO - DIGITAL - 300g,0.4,1.36,unidade
COUCHE BRILHO - DIGITAL - 300g,0.69,1.82,unidade
COUCHE BRILHO - DIGITAL - 300g,0.56,1.61,unidade
COUCHE BRILHO - DIGITAL - 300g,0.46,1.46,unidade
COUCHE BRILHO - DIGITAL - 300g,0.68,1.8,unidade
COUCHE BRILHO - DIGITAL - 300g,0.83,2.05,unidade
COUCHE BRILHO - DIGITAL - 300g,0.58,1.64,unidade
COUCHE BRILHO - DIGITAL - 300g,0.77,1.94,unidade
COUCHE BRILHO - DIGITAL - 300g,0.83,2.06,unidade
COUCHE BRILHO - DIGITAL - 300g,0.72,1.88,unidade
COUCHE BRILHO - DIGITAL - 300g,1.05,2.41,unidade
COUCHE BRILHO - DIGITAL - 300g,0.65,1.77,unidade
COUCHE BRILHO - DIGITAL - 300g,0.92,2.19,unidade
COUCHE BRILHO - DIGITAL - 300g,0.97,2.27,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
POSTAIS,0.0,0.72,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.81,3.62,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.73,3.48,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.57,3.23,unidade
METALIZADO FRENTE - POSTAIS - 250g,2.05,4.0,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.83,3.66,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.66,3.38,unidade
METALIZADO FRENTE - POSTAIS - 250g,2.17,4.19,unidade
METALIZADO FRENTE - POSTAIS - 250g,2.15,4.17,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.96,3.85,unidade
METALIZADO FRENTE - POSTAIS - 250g,2.53,4.77,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.56,1.61,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.45,1.43,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.77,1.95,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.58,1.66,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.47,1.48,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.81,2.02,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.68,1.8,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.55,1.61,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.91,2.18,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.74,1.91,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.64,1.75,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.91,2.18,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.8,1.99,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.68,1.81,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.95,2.24,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.92,2.18,unidade
METALIZADO FRENTE - POSTAIS - 250g,0.8,2.0,unidade
METALIZADO FRENTE - POSTAIS - 250g,1.09,2.46,unidade
PERO PLUS - 300g,2.42,4.58,unidade
PERO PLUS - 300g,2.17,4.19,unidade
PERO PLUS - 300g,2.85,5.28,unidade
PERO PLUS - 300g,2.48,4.7,unidade
PERO PLUS - 300g,2.23,4.29,unidade
PERO PLUS - 300g,2.93,5.41,unidade
PERO PLUS - 300g,2.69,5.03,unidade
PERO PLUS - 300g,2.43,4.61,unidade
PERO PLUS - 300g,3.19,5.82,unidade
PERO PLUS - 300g,3.52,6.35,unidade
PERO PLUS - 300g,3.24,5.9,unidade
PERO PLUS - 300g,4.05,7.2,unidade
PERO PLUS - 300g,3.62,6.51,unidade
PERO PLUS - 300g,3.34,6.06,unidade
PERO PLUS - 300g,4.17,7.39,unidade
PERO PLUS - 300g,3.94,7.02,unidade
PERO PLUS - 300g,3.63,6.53,unidade
PERO PLUS - 300g,4.53,7.97,unidade
PERO PLUS - 300g,1.31,2.82,unidade
PERO PLUS - 300g,1.09,2.47,unidade
PERO PLUS - 300g,1.65,3.36,unidade
PERO PLUS - 300g,1.34,2.87,unidade
PERO PLUS - 300g,1.13,2.53,unidade
PERO PLUS - 300g,1.71,3.46,unidade
PERO PLUS - 300g,1.47,3.06,unidade
PERO PLUS - 300g,1.23,2.68,unidade
PERO PLUS - 300g,1.83,3.65,unidade
PERO PLUS - 300g,2.42,4.58,unidade
PRODUTOS PARA FESTA,0.02,0.75,unidade
PRODUTOS PARA FESTA,0.01,0.74,unidade
PRODUTOS PARA FESTA,0.06,0.81,unidade
PRODUTOS PARA FESTA,0.22,1.08,unidade
PRODUTOS PARA FESTA,0.02,0.76,unidade
PRODUTOS PARA FESTA,0.11,0.9,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.74,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.73,unidade
PRODUTOS PARA FESTA,0.0,0.72,unidade
PRODUTOS PARA FESTA,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.74,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.74,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.74,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.03,0.77,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.02,0.75,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.02,0.75,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.02,0.75,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.74,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.0,0.72,unidade
PRODUTOS SEM PERSONALIZAÇÃO,0.01,0.73,unidade
PAPEL KRAFT - 80g,0.34,1.27,unidade
PAPEL KRAFT - 80g,0.75,1.92,unidade
PAPEL KRAFT - 80g,0.4,1.36,unidade
PAPEL KRAFT - 80g,0.33,1.25,unidade
PAPEL KRAFT - 80g,0.56,1.62,unidade
PAPEL KRAFT - 80g,0.38,1.34,unidade
PAPEL KRAFT - 80g,0.36,1.3,unidade
PAPEL KRAFT - 80g,0.44,1.42,unidade
PAPEL KRAFT - 80g,0.35,1.28,unidade
PAPEL KRAFT - 80g,0.75,1.92,unidade
PAPEL KRAFT - 80g,0.4,1.37,unidade
PAPEL KRAFT - 80g,0.34,1.26,unidade
PAPEL KRAFT - 80g,0.5,1.52,unidade
PAPEL KRAFT - 80g,0.34,1.27,unidade
PAPEL KRAFT - 80g,0.32,1.23,unidade
PAPEL KRAFT - 80g,0.39,1.35,unidade
PAPEL KRAFT - 80g,0.31,1.21,unidade
PAPEL KRAFT - 80g,0.69,1.82,unidade
PAPEL KRAFT - 80g,0.36,1.3,unidade
PAPEL KRAFT - 80g,0.3,1.2,unidade
PAPEL KRAFT - 80g,0.62,1.72,unidade
PAPEL KRAFT - 80g,0.45,1.44,unidade
PAPEL KRAFT - 80g,0.42,1.39,unidade
PAPEL KRAFT - 80g,0.5,1.52,unidade
PAPEL KRAFT - 80g,0.41,1.37,unidade
PAPEL KRAFT - 80g,0.84,2.06,unidade
PAPEL KRAFT - 80g,0.47,1.47,unidade
PAPEL KRAFT - 80g,0.39,1.35,unidade
PAPEL KRAFT - 80g,0.34,1.27,unidade
PAPEL KRAFT - 80g,0.19,1.02,unidade
PAPEL KRAFT - 80g,0.17,0.99,unidade
PAPEL KRAFT - 80g,0.23,1.09,unidade
PAPEL KRAFT - 80g,0.16,0.98,unidade
PAPEL KRAFT - 80g,0.53,1.57,unidade
PAPEL KRAFT - 80g,0.2,1.04,unidade
PAPEL KRAFT - 80g,0.15,0.96,unidade
PAPEL KRAFT - 80g,0.94,2.22,unidade
PAPEL KRAFT - 80g,0.72,1.87,unidade
PAPEL KRAFT - 80g,0.68,1.81,unidade
PAPEL KRAFT - 80g,0.79,1.99,unidade
PAPEL KRAFT - 80g,0.66,1.78,unidade
PAPEL KRAFT - 80g,1.19,2.62,unidade
PAPEL KRAFT - 80g,0.75,1.92,unidade
PAPEL KRAFT - 80g,0.65,1.75,unidade
ESTOJOS E NÉCESSAIRES - PLÁSTICO 30 - COURVIN - 10g,14.0,23.12,unidade
ESTOJOS E NÉCESSAIRES - PLÁSTICO 30 - COURVIN - 10g,13.95,23.04,unidade
ESTOJOS E NÉCESSAIRES - PLÁSTICO 30 - COURVIN - 10g,13.94,23.02,unidade
ESTOJOS E NÉCESSAIRES - PLÁSTICO 30 - COURVIN - 10g,13.93,23.01,unidade
ESTOJOS E NÉCESSAIRES - PLÁSTICO 30 - COURVIN - 10g,13.93,23.0,unidade
FACA PADRAO 2 CANTOS - 10g,44.99,72.7,unidade
FACA PADRAO 4 CANTOS - 10g,44.99,72.7,unidade
FACA PADRAO CINTADA - 10g,44.99,72.7,unidade
FACA PADRAO FOLHA - 10g,44.99,72.7,unidade
FACA PADRAO OVAL - 10g,43.99,71.1,unidade
FACA PADRAO PONTEIRA - 10g,51.99,83.9,unidade
FACA PADRAO SEMI CIRCULAR - 10g,51.99,83.9,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.92,26.19,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.02,24.75,unidade
PULSEIRAS DE LED - SILICONE - 10g,14.92,24.59,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.95,26.24,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.92,26.19,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.02,24.75,unidade
PULSEIRAS DE LED - SILICONE - 10g,14.92,24.59,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.95,26.24,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.92,26.19,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.02,24.75,unidade
PULSEIRAS DE LED - SILICONE - 10g,14.92,24.59,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.95,26.24,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.92,26.19,unidade
PULSEIRAS DE LED - SILICONE - 10g,15.02,24.75,unidade
PULSEIRAS DE LED - SILICONE - 10g,14.92,24.59,unidade
CORDÕES PARA CRACHÁ - 1g,1.33,2.85,unidade
CORDÕES PARA CRACHÁ - 1g,1.26,2.74,unidade
CORDÕES PARA CRACHÁ - 1g,1.39,2.95,unidade
CORDÕES PARA CRACHÁ - 1g,1.2,2.64,unidade
PULSEIRAS VINIL SINTETICO - 150g,0.79,1.98,unidade
PULSEIRAS VINIL SINTETICO - 150g,0.6,1.69,unidade
PULSEIRAS VINIL SINTETICO - 150g,0.45,1.45,unidade
PULSEIRAS VINIL SINTETICO - 150g,0.47,1.47,unidade
PULSEIRAS VINIL SINTETICO - 150g,0.46,1.45,unidade
QUADROS DECORATIVOS,0.07,0.83,unidade
QUADROS DECORATIVOS,0.14,0.94,unidade
QUADROS DECORATIVOS,0.02,0.75,unidade
QUADROS DECORATIVOS,0.03,0.77,unidade
QUADROS DECORATIVOS,0.07,0.83,unidade
QUADROS DECORATIVOS,0.14,0.94,unidade
QUADROS DECORATIVOS,0.02,0.75,unidade
QUADROS DECORATIVOS,0.03,0.77,unidade
QUADROS DECORATIVOS,0.02,0.75,unidade
QUADROS DECORATIVOS,0.01,0.74,unidade
QUADROS DECORATIVOS,0.01,0.74,unidade
QUADROS DECORATIVOS,0.01,0.73,unidade
QUADROS DECORATIVOS,0.02,0.75,unidade
QUADROS DECORATIVOS,0.0,0.72,unidade
QUADROS DECORATIVOS,0.0,0.72,unidade
QUADROS DECORATIVOS,0.01,0.73,unidade
QUADROS DECORATIVOS,0.0,0.73,unidade
QUADROS DECORATIVOS,0.0,0.72,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.01,0.74,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.01,0.74,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.01,0.74,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.01,0.74,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.01,0.73,unidade
RÉGUAS,0.0,0.73,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
RÉGUAS,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.02,0.76,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.73,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.01,0.74,unidade
REVISTA,0.11,0.89,unidade
REVISTA,0.01,0.74,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.73,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.02,0.75,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.01,0.73,unidade
REVISTA,0.05,0.8,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
